date,location,Water temperature,Dissolved oxygen,Ammonium,Nitrites,Nitrates,Orthophosphate-phosphorus,Total phosphorus,Sodium,Potassium,Calcium,Magnesium,Chlorides,Sulphates,Iron,Manganese,Zinc,Copper,Chromium,Lead,Cadmium,Mercury,Nickel,Arsenic,Biochemical Oxygen,Chemical Oxygen Demand (Cr),Chemical Oxygen Demand (Mn),AOX,Atrazine,Cesium,Macrozoobenthos,Total coliforms,Fecal coliforms,"p,p-DDT",gamma-Hexachlorocyclohexane,Bicarbonates,Anionic active surfactants,Total extractable matter,Fecal streptococci ,PAHs,Petroleum hydrocarbons,"Benzo(g,h,i)perylene",Fluoranthene,PCB 52,PCB 153,PCB 101,Benzo(b)fluoranthene,"Indeno(1,2,3-c,d)pyrene",PCB 28,Benzo(k)fluoranthene,Benzo(a)pyrene,PCB 180,PCB 138,Silica (SiO2),alpha-Hexachlorocyclohexane,Dieldrin,"p,p-DDE",Heptachlor,Endosulfan (alpha),Endrin,Oxygen saturation,beta-Hexaxchlorocyclohexane,Aldrin,"p,p-DDD",Total hardness,Endosulfan (beta),Heptachloroepoxide,Total dissolved salts,Methoxychlor,Simazine,Alachlor,Metolachlor,Total nitrogen,Carbonates,Tetrachloromethane,Sulfides,Selenium,Barium,Total organic carbon,Cyanides,Acenaphthene,Isodrin,Acenaphthylene,Benzo(a)anthracene,Pyrene,Hexachlorobenzene,"1,2,4-Trichlorobenzene",Pentachlorobenzene,Naphthalene,Phenanthrene,"1,2,3-Trichlorobenzene",Anthracene,Chrysene,Aluminium,Dissolved organic carbon,Dissolved silicates,Organic nitrogen,Fluorene,PCB 118,Trifluralin,Inorganic nitrogen,Boron,Berilium,Chlorodinine,AGOC-3A,Methylosmoline,Total dissolved phosphorus
2015-04-10,Somchair,8.8,11.47,0.552,0.076,3.19,0.018,0.034,23.0,3.2,58.6,14.0,58.26,67.6,0.1241,,,,,,,,,,3.92,33.05,8.59,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.632,,,424.0,,,,,4.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02
2015-04-23,Somchair,12.1,9.9,0.084,0.031,2.51,0.056,0.06,,,,,,,,,,,,,,,,,2.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.057
2015-04-25,Somchair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.278,0.274,4.515,
2015-05-10,Somchair,21.0,8.4,0.074,0.018,1.98,0.032,0.052,23.6,2.9,54.4,14.0,50.89,,0.15,0.0,,,,,,,,,1.4,24.58,3.85,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.95,,,452.0,,,,,2.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038
2015-05-25,Somchair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.286,0.324,4.455,
2015-05-27,Somchair,22.0,8.73,0.0,0.058,2.43,0.082,0.101,,,,,,,,,,,,,,,,,1.43,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.082
2015-06-06,Somchair,23.0,5.2,0.07,0.034,1.89,0.145,0.152,28.0,3.0,58.6,14.2,101.24,,0.0369,0.0,,,,,,,,,5.86,31.11,7.84,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.23,,,533.0,,,,,2.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.145
2015-06-17,Somchair,25.2,7.15,2.53,0.098,2.09,0.199,0.205,,,,,,,,,,,,,,,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.199
2015-06-28,Somchair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.248,0.273,4.451,
2015-07-12,Somchair,26.5,7.21,0.042,0.0088,1.9,0.056,0.067,,,59.8,13.2,74.07,,,,,,,,,,,,4.26,28.22,4.26,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.1,,,424.0,,,,,2.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.057
2015-07-23,Somchair,26.1,6.73,0.122,0.014,1.61,0.0,0.014,,,,,,,,,,,,,,,,,4.315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008
2015-08-01,Somchair,26.0,8.58,0.0,0.0083,1.24,0.0099,0.031,,,53.8,10.8,52.56,,,,,,,,,,,,1.76,27.42,4.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.34,,,349.0,,,,,1.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016
2015-08-09,Somchair,26.5,8.79,0.057,0.0148,1.157,0.01,0.029,,,,,,,,,,,,,,,,,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018
2015-08-21,Somchair,26.0,7.02,0.196,0.014,1.23,0.019,0.029,,,,,,,,,,,,,,,,,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025
2015-08-28,Somchair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22,0.338,4.514,
2015-09-09,Somchair,19.4,8.12,0.038,0.018,1.61,0.103,0.115,,,53.8,16.8,86.85,,,0.0,,,,,,,,,1.78,29.16,5.13,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.0,,,,,1.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.104
2015-09-22,Somchair,16.5,8.85,0.069,0.028,1.57,0.0575,0.06,,,60.6,14.5,113.84,89.24,,,,,,,,,,,1.52,22.3,5.53,,0.0,,,,,0.0,0.0,,,,,,0.1276,,,,,,,,,,,,,,,,,,,,,,,,210.45,,,612.5,,,,,1.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.058
2015-09-24,Somchair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.289,1.338,4.524,
2015-10-08,Somchair,11.0,9.82,0.12,0.02,1.79,0.022,0.083,,,,,138.28,,,,,,,,,,,,2.83,32.96,5.95,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045
2015-10-15,Somchair,14.0,9.56,0.087,0.035,1.75,0.022,0.054,,,,,,,0.1,,,,,,,,,,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032
2015-10-30,Somchair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.252,0.298,4.5,
2015-11-11,Somchair,12.9,10.1,0.027,0.0185,1.785,0.013,0.037,,,59.8,13.2,85.12,,,,,,,,,,,,2.76,24.6,3.21,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.0,,,,,1.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024
2015-11-18,Somchair,9.7,10.45,0.078,0.012,1.7,0.014,0.047,,,,,,,,,,,,,,,,,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036
2015-11-28,Somchair,5.0,9.88,0.055,0.011,1.64,0.01,0.017,,,,,,,,,,,,,,,,,2.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01
2015-12-09,Somchair,2.0,11.93,0.15,0.014,1.88,0.009,0.011,,,63.4,14.6,75.0,84.33,,,,,,,,,,,1.23,20.91,2.92,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.0,,,,,2.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01
2015-12-19,Somchair,3.1,1.43,0.09,0.012,1.74,0.013,0.027,,,,,,,,,,,,,,,,,1.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017
2016-01-14,Somchair,2.0,11.7,0.269,0.027,2.46,0.031,0.048,,,63.4,21.8,109.35,74.2,,,,,,,,,,,1.22,28.94,4.26,,0.0,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.34,,,597.0,,,,,2.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-24,Somchair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.057,0.268,130.528,
2016-02-06,Somchair,2.5,11.54,0.43,0.022,1.77,0.033,0.049,,,67.4,14.4,64.3,72.88,,,,,,4.938,0.8029,0.062,0.0,,1.06,23.54,3.63,,0.0,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.98,,,482.0,,,,,2.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034
2016-02-11,Somchair,5.5,11.34,0.151,0.017,1.847,0.025,0.035,,,69.4,12.2,65.33,,,,,,,6.595,0.7346,0.072,1.506,,1.36,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.96,,,445.0,,,,,2.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032
2016-02-14,Somchair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023,0.05,130.512,
2016-02-26,Somchair,2.0,11.08,0.395,0.023,2.0,0.042,0.192,,,,,,,,,,,,,,,,,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.082
2016-03-11,Somchair,5.8,10.98,0.411,0.044,2.0,0.075,0.081,,,79.4,19.2,117.6,,,,,,,6.552,2.016,0.08,8.424,,3.77,51.0,8.29,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.56,,,643.0,,,,,2.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.079
2016-03-20,Somchair,10.0,9.0,0.153,0.069,1.88,0.051,0.068,,,,,,,,,,,,,,,,,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.059,0.077,130.462,
2016-04-08,Somchair,11.2,10.3,0.071,0.023,1.97,0.017,0.052,,,44.0,31.4,111.76,66.47,,,,,,3.96,0.5084,0.024,0.0,,2.3,25.79,4.0,,0.0,,,,,0.0,0.0,,0.0,,,,0.3293,,,,,,,,,,,,,,,,,,,,,,,,238.35,,,594.0,,,,,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024
2016-04-18,Somchair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.785,130.541,
2016-04-24,Somchair,13.8,9.07,0.056,0.034,2.18,0.074,0.17,,,,,,,,,,,,,,,,,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.156
2016-05-14,Somchair,16.8,9.42,0.063,0.016,1.235,0.061,0.104,,,65.4,13.8,100.07,,,,,,,10.87,0.8214,0.0,10.57,,1.86,27.46,4.94,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.54,,,578.0,,,,,1.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.079
2016-05-22,Somchair,19.0,8.05,0.187,0.067,1.387,0.04,0.113,,,,,,,,,,,,,,,,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,0.003,130.496,0.049
2016-06-13,Somchair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,5.396,130.474,
2016-06-16,Somchair,22.9,7.96,0.079,0.023,1.5,0.015,0.084,,,67.0,14.2,77.37,,,,,,,6.67,0.7032,0.035,2.371,,6.01,51.17,10.76,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.17,,,506.0,,,,,1.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.076
2016-06-26,Somchair,22.3,6.46,0.131,0.014,1.26,0.012,0.066,,,,,,,,,,,,,,,,,1.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024
2016-07-14,Somchair,25.2,7.3,0.088,0.025,1.66,0.07,0.119,,,55.8,12.6,90.32,,,,,,,,1.0132,0.049,,,3.13,86.59,28.16,,0.0,,,,,0.0,0.0,,0.0,,,,0.2763,,,,,,,,,,,,,,,,,,,,,,,,218.61,,,457.0,,,,,3.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.105
2016-07-20,Somchair,24.0,7.91,0.116,0.018,1.44,0.029,0.173,,,,,,,,,,,,,,,,,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.0,,,,,4.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.157
2016-07-22,Somchair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,0.015,130.522,
2016-07-24,Somchair,24.9,,0.081,0.032,1.43,0.096,0.124,,,,,,,,,,,,,,,,,2.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.102
2016-08-11,Somchair,26.0,7.94,0.027,0.0085,1.57,0.013,0.113,,,60.4,10.4,46.86,,,,,,,1.973,0.0,0.019,10.24,,4.12,39.87,11.29,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.14,,,606.0,,,,,1.676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.092
2016-08-19,Somchair,21.0,9.82,0.025,0.0127,1.0,0.0089,0.024,,,,,,,,,,,,,,,,,2.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022
2016-08-28,Somchair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.154,130.498,
2016-09-09,Somchair,21.0,8.9,0.04,0.0073,1.02,0.011,0.042,,,67.0,11.6,143.69,79.3,,,,,,13.74,0.9824,0.0,8.538,,1.17,25.58,4.66,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.51,,,609.0,,,,,1.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035
2016-09-17,Somchair,19.1,9.17,0.024,0.0089,1.16,0.01,0.049,,,,,,,,,,,,,,,,,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045
2016-09-24,Somchair,18.0,9.51,0.018,0.009,1.04,0.0,0.101,,,,,,,,,,,,,,,,,1.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022
2016-09-30,Somchair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022,0.068,130.475,
2016-10-15,Somchair,15.3,9.3,0.0,0.028,1.09,0.041,0.044,,,46.0,19.4,52.34,37.76,,,,,,13.148,1.383,0.035,3.216,,0.94,27.21,4.94,,0.0,,,,,0.0,0.0,,0.0,,,,0.1378,,,,,,,,,,,,,,,,,,,,,,,,194.15,,,400.0,,,,,1.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041
2016-10-27,Somchair,12.5,9.34,0.06,0.012,0.975,0.012,0.028,,,,,,,,,,,,,,,,,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021
2016-10-29,Somchair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.059,0.016,130.461,
2016-11-12,Somchair,9.2,7.47,0.0,0.025,0.745,0.0199,0.056,,,38.4,38.4,50.29,,,,,,,4.1365,0.4782,0.02,6.498,,2.01,27.01,5.82,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.08,,,485.0,,,,,1.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.046
2016-11-25,Somchair,4.7,11.64,0.135,0.026,1.17,0.0199,0.048,,,,,,,,,,,,,,,,,1.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041
2016-11-27,Somchair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,0.063,130.465,
2016-12-08,Somchair,2.4,10.54,0.328,0.054,1.79,0.026,0.031,,,69.0,16.2,140.95,,,,,,,5.95,1.417,,4.307,,0.92,25.27,3.62,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.35,,,689.0,,,,,2.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029
2016-12-09,Somchair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,0.066,130.466,
2016-12-17,Somchair,2.9,11.35,0.215,0.034,1.55,0.0,0.133,,,,,,,,,,,,,,,,,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12
