date,location,Water temperature,Dissolved oxygen,Ammonium,Nitrites,Nitrates,Orthophosphate-phosphorus,Total phosphorus,Sodium,Potassium,Calcium,Magnesium,Chlorides,Sulphates,Iron,Manganese,Zinc,Copper,Chromium,Lead,Cadmium,Mercury,Nickel,Arsenic,Biochemical Oxygen,Chemical Oxygen Demand (Cr),Chemical Oxygen Demand (Mn),AOX,Atrazine,Cesium,Macrozoobenthos,Total coliforms,Fecal coliforms,"p,p-DDT",gamma-Hexachlorocyclohexane,Bicarbonates,Anionic active surfactants,Total extractable matter,Fecal streptococci ,PAHs,Petroleum hydrocarbons,"Benzo(g,h,i)perylene",Fluoranthene,PCB 52,PCB 153,PCB 101,Benzo(b)fluoranthene,"Indeno(1,2,3-c,d)pyrene",PCB 28,Benzo(k)fluoranthene,Benzo(a)pyrene,PCB 180,PCB 138,Silica (SiO2),alpha-Hexachlorocyclohexane,Dieldrin,"p,p-DDE",Heptachlor,Endosulfan (alpha),Endrin,Oxygen saturation,beta-Hexaxchlorocyclohexane,Aldrin,"p,p-DDD",Total hardness,Endosulfan (beta),Heptachloroepoxide,Total dissolved salts,Methoxychlor,Simazine,Alachlor,Metolachlor,Total nitrogen,Carbonates,Tetrachloromethane,Sulfides,Selenium,Barium,Total organic carbon,Cyanides,Acenaphthene,Isodrin,Acenaphthylene,Benzo(a)anthracene,Pyrene,Hexachlorobenzene,"1,2,4-Trichlorobenzene",Pentachlorobenzene,Naphthalene,Phenanthrene,"1,2,3-Trichlorobenzene",Anthracene,Chrysene,Aluminium,Dissolved organic carbon,Dissolved silicates,Organic nitrogen,Fluorene,PCB 118,Trifluralin,Inorganic nitrogen,Boron,Berilium,Chlorodinine,AGOC-3A,Methylosmoline,Total dissolved phosphorus
2015-12-12,Kohsoom,4.0,11.43,3.342,0.0353,0.855,0.2985,0.3948,25.4,2.4,79.53,15.91,44.756,52.408,,0.102,,,,,,,,,6.0,62.33,8.0,,0.0,,,,,0.0,0.0,256.69,0.48,,,,0.0,,,,,,,,,,,,,,,,,,,,90.0,,,,343.046,,,368.0,,,,,4.638,,,,,,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3298
2016-01-23,Kohsoom,3.5,8.7,1.9535,0.0701,0.5395,0.1944,0.2646,23.2,2.1,70.58,14.02,39.053,47.576,,,,,,,,,,,5.5,61.88,7.36,,0.0,,,,,0.0,0.0,226.37,0.465,,,,0.0,,,,,,,,,,,,,,,,,,,,67.59,,,,235.241,,,325.0,,,,,3.766,,,,,,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2274
2016-01-28,Kohsoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034,0.391,45.019,
2016-02-18,Kohsoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017,0.07,53.161,
2016-02-20,Kohsoom,6.0,10.4,1.4195,0.0481,0.86,0.0894,0.1235,24.1,2.4,63.69,12.74,39.861,42.36,,,,,,,,,,,4.5,58.62,6.08,28.7,0.0,,,,,0.0,0.0,205.57,0.449,,,,0.0,,,,,,,,,,,,,,,,,,,,86.89,,,,223.73,,,304.0,,,,,2.995,,,,,,5.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1029
2016-03-20,Kohsoom,15.0,6.8,1.448,0.0651,1.05,0.1983,0.2711,27.8,2.2,63.12,12.62,41.892,52.312,,,,,,,,,,,5.2,42.28,8.0,25.3,0.0,,,,,0.0,0.0,203.74,0.453,,,,0.0,,,,,,,,,,,,,,,,,,,,70.49,,,,248.142,,,319.0,,,,,3.148,,,,,,5.282,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.221
2016-03-24,Kohsoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,0.008,54.031,
2016-04-21,Kohsoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014,0.007,55.755,
2016-04-29,Kohsoom,16.0,7.6,0.7589,0.0748,1.1025,0.151,0.2068,24.1,2.4,55.68,11.13,30.434,43.368,,,,,,,,,,,3.4,49.39,4.93,26.4,0.0,,,,,0.0,0.0,179.706,0.467,,,,0.0,,,,,,,,,,,,,,,,,,,,79.5,,,,202.794,,,274.0,,,,,2.062,,,,,,5.007,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1741
2016-05-28,Kohsoom,23.0,5.8,0.4228,0.097,1.0975,0.1424,0.195,25.7,2.5,52.09,10.42,30.792,52.379,,,,,,,,,,,3.0,39.2,6.72,27.3,0.0,,,,,0.0,0.0,168.116,0.498,,,,0.0,,,,,,,,,,,,,,,,,,,,69.21,,,,243.356,,,275.0,,,,,2.115,,,,,,3.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1615
2016-06-19,Kohsoom,19.0,6.39,2.746,0.0574,0.5075,0.3793,0.523,23.2,2.2,70.81,14.16,35.089,53.719,,,,,,,,,,,4.5,38.8,6.08,28.6,0.0,,,,,0.0,0.0,228.57,0.492,,,,0.0,,,,,,,,,,,,,,,,,,,,70.92,,,,186.202,,,331.0,,,,,4.19,,,,,,4.215,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.442
2016-06-23,Kohsoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.436,0.02,53.031,
2016-07-23,Kohsoom,26.0,5.7,1.428,0.0893,0.7325,0.2232,0.2581,26.6,2.5,48.48,9.69,36.522,46.36,,,,,,,,,,,3.2,39.33,6.53,29.2,0.0,,,,,0.0,0.0,156.47,0.44,,,,0.0,,,,,,,,,,,,,,,,,,,,71.34,,,,240.948,,,264.0,,,,,2.911,,,,,,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2232
2016-07-28,Kohsoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016,0.001,53.645,
2016-08-21,Kohsoom,25.0,5.5,0.8393,0.0549,0.376,0.1269,0.1721,24.1,2.2,54.92,10.98,29.144,48.232,,,,,,,,,,,2.8,41.61,7.68,28.6,0.0,,,,,0.0,0.0,177.266,0.421,,,,0.0,,,,,,,,,,,,,,,,,,,,67.81,,,,234.079,,,272.0,,,,,1.583,,,,,,3.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1471
2016-08-26,Kohsoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007,0.035,144.991,
2016-09-22,Kohsoom,22.0,5.2,1.888,0.0571,0.4815,0.275,0.3756,22.5,2.4,62.559,12.511,35.62,44.36,,,,,,,,,,,3.8,46.27,7.36,26.5,0.0,,,,,0.0,0.0,201.91,0.435,,,,0.0,,,,,,,,,,,,,,,,,,,,60.96,,,,263.111,,,296.0,,,,,2.994,,,,,,3.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3298
2016-09-29,Kohsoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.054,0.002,53.024,
2016-10-20,Kohsoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.054,0.074,51.479,
2016-10-21,Kohsoom,16.0,6.2,0.827,0.0944,0.4925,0.1375,0.1863,21.8,2.1,51.181,10.236,31.459,42.424,,,,,,,,,,,5.3,50.74,7.04,28.3,0.0,,,,,0.0,0.0,165.188,0.446,,,,0.0,,,,,,,,,,,,,,,,,,,,64.85,,,,201.361,,,256.0,,,,,2.252,,,,,,4.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1608
2016-11-18,Kohsoom,11.0,6.6,2.639,0.0894,0.56,0.2525,0.3405,25.3,2.4,61.859,12.372,44.615,43.384,,,,,,,,,,,5.2,40.1,7.1,27.6,0.0,,,,,0.0,0.0,199.65,0.445,,,,0.0,,,,,,,,,,,,,,,,,,,,61.85,,,,252.209,,,307.0,,,,,3.923,,,,,,4.007,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2864
2016-11-24,Kohsoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043,0.097,43.173,
2016-12-12,Kohsoom,5.0,6.9,0.376,0.0186,1.2775,0.0996,0.1341,13.8,1.9,66.717,13.343,29.002,26.111,,,,,,,,,,,4.6,42.41,6.08,26.8,0.0,,,,,0.0,0.0,215.33,0.444,,,,0.0,,,,,,,,,,,,,,,,,,,,55.78,,,,186.57,,,275.0,,,,,2.165,,,,,,4.545,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1144
2016-12-15,Kohsoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,0.044,33.001,
